Date,Tournament,P,W/L,Side,Vs,Bans,Bans Vs,Picks,Picks Vs,Players,SB,VOD
14/01/2022,"KRLCK 2022 Spring, LCK 2022 Spring","12.1, Patch 12.1",Win,Red,"Fredit BRION, Fredit BRIONlogo std.png","Lee Sin, Renekton, Camille, LeBlanc, None","Yuumi, Caitlyn, Twisted Fate, Viktor, Ryze","Gwen, Jarvan IV, Vex, Aphelios, Lulu","Gragas, Xin Zhao, Corki, Varus, Karma","Zeus,Oner,Faker,Gumayusi,Keria","SB, LCK/2022 Season/Spring Season/Scoreboards/Week 1 (2)",VOD
14/01/2022,"KRLCK 2022 Spring, LCK 2022 Spring","12.1, Patch 12.1",Win,Blue,"Fredit BRION, Fredit BRIONlogo std.png","Lee Sin, LeBlanc, Twisted Fate, Leona, Yuumi","Karma, Caitlyn, Renekton, Graves, Lulu","Gnar, Xin Zhao, Viktor, Aphelios, Nautilus","Gragas, Viego, Ryze, Jhin, Sett","Zeus,Oner,Faker,Gumayusi,Keria","SB, LCK/2022 Season/Spring Season/Scoreboards/Week 1 (2)",VOD
14/01/2022,"KRLCK 2022 Spring, LCK 2022 Spring","12.1, Patch 12.1",Loss,Red,"Fredit BRION, Fredit BRIONlogo std.png","Renekton, Lee Sin, Karma, Gragas, LeBlanc","Yuumi, Caitlyn, Twisted Fate, Viego, Jarvan IV","Jayce, Nidalee, Ryze, Jhin, Rakan","Camille, Xin Zhao, Galio, Varus, Leona","Zeus,Oner,Faker,Gumayusi,Keria","SB, LCK/2022 Season/Spring Season/Scoreboards/Week 1 (2)",VOD
20/01/2022,"KRLCK 2022 Spring, LCK 2022 Spring","12.1, Patch 12.1",Win,Blue,"DRX, DRXlogo std.png","Graves, Caitlyn, Renekton, Rakan, Leona","Karma, Yuumi, Twisted Fate, Thresh, Jhin","Fiora, Viego, Corki, Aphelios, Gragas","Camille, Jarvan IV, Vex, Ziggs, Rell","Zeus,Oner,Faker,Gumayusi,Keria","SB, LCK/2022 Season/Spring Season/Scoreboards/Week 2",VOD
20/01/2022,"KRLCK 2022 Spring, LCK 2022 Spring","12.1, Patch 12.1",Win,Red,"DRX, DRXlogo std.png","Renekton, Twisted Fate, Caitlyn, Gragas, Thresh","Yuumi, Karma, Jarvan IV, Ziggs, Leona","Camille, Diana, Tryndamere, Samira, Rakan","Gwen, Xin Zhao, Corki, Aphelios, Rell","Zeus,Oner,Faker,Gumayusi,Keria","SB, LCK/2022 Season/Spring Season/Scoreboards/Week 2",VOD
23/01/2022,"KRLCK 2022 Spring, LCK 2022 Spring","12.1, Patch 12.1",Win,Red,"Liiv SANDBOX, Liiv SANDBOXlogo std.png","Renekton, Xin Zhao, Akali, Lee Sin, Graves","Karma, Twisted Fate, Caitlyn, Jarvan IV, Poppy","Gragas, Viego, Corki, Jinx, Thresh","Gwen, Trundle, Sylas, Aphelios, Nautilus","Zeus,Oner,Faker,Gumayusi,Keria","SB, LCK/2022 Season/Spring Season/Scoreboards/Week 2 (2)",VOD
23/01/2022,"KRLCK 2022 Spring, LCK 2022 Spring","12.1, Patch 12.1",Win,Red,"Liiv SANDBOX, Liiv SANDBOXlogo std.png","Renekton, Xin Zhao, Akali, Viego, Poppy","Karma, Twisted Fate, Aphelios, Jarvan IV, Jayce","Gnar, Lee Sin, Corki, Caitlyn, Lux","Gragas, Hecarim, Viktor, Jhin, Yuumi","Zeus,Oner,Faker,Gumayusi,Keria","SB, LCK/2022 Season/Spring Season/Scoreboards/Week 2 (2)",VOD
27/01/2022,"KRLCK 2022 Spring, LCK 2022 Spring","12.2, Patch 12.2",Win,Blue,"Nongshim RedForce, Nongshim RedForcelogo std.png","Yuumi, Renekton, Twisted Fate, Zoe, Viktor","Karma, Caitlyn, Corki, Tryndamere, Jax","Jayce, Xin Zhao, Azir, Jinx, Thresh","Graves, Poppy, Syndra, Aphelios, Blitzcrank","Zeus,Oner,Faker,Gumayusi,Keria","SB, LCK/2022 Season/Spring Season/Scoreboards/Week 3",VOD
27/01/2022,"KRLCK 2022 Spring, LCK 2022 Spring","12.2, Patch 12.2",Loss,Red,"Nongshim RedForce, Nongshim RedForcelogo std.png","Corki, Renekton, Karma, Jayce, Xin Zhao","Tryndamere, Aphelios, Caitlyn, Graves, Thresh","Gwen, Jarvan IV, Viktor, Jinx, Lulu","Akali, Lee Sin, Twisted Fate, Jhin, Yuumi","Zeus,Oner,Faker,Gumayusi,Keria","SB, LCK/2022 Season/Spring Season/Scoreboards/Week 3",VOD
27/01/2022,"KRLCK 2022 Spring, LCK 2022 Spring","12.2, Patch 12.2",Win,Blue,"Nongshim RedForce, Nongshim RedForcelogo std.png","Graves, Yuumi, Renekton, Gwen, Gnar","Twisted Fate, Karma, Caitlyn, Poppy, Xin Zhao","Gragas, Viego, Corki, Aphelios, Tahm Kench","Jayce, Diana, Viktor, Jinx, Thresh","Zeus,Oner,Faker,Gumayusi,Keria","SB, LCK/2022 Season/Spring Season/Scoreboards/Week 3",VOD
30/01/2022,"KRLCK 2022 Spring, LCK 2022 Spring","12.2, Patch 12.2",Win,Red,"DWG KIA, DWG KIAlogo std.png","Twisted Fate, Corki, Jarvan IV, Diana, Nidalee","Jinx, Thresh, Lee Sin, Ryze, Vex","Jayce, Xin Zhao, LeBlanc, Caitlyn, Karma","Irelia, Gwen, Renekton, Jhin, Yuumi","Zeus,Oner,Faker,Gumayusi,Keria","SB, LCK/2022 Season/Spring Season/Scoreboards/Week 3 (2)",VOD
30/01/2022,"KRLCK 2022 Spring, LCK 2022 Spring","12.2, Patch 12.2",Win,Blue,"DWG KIA, DWG KIAlogo std.png","Diana, Renekton, Karma, Viktor, Akali","Twisted Fate, Caitlyn, Corki, LeBlanc, Azir","Gwen, Lee Sin, Vex, Aphelios, Thresh","Jayce, Xin Zhao, Orianna, Jinx, Leona","Zeus,Oner,Faker,Gumayusi,Keria","SB, LCK/2022 Season/Spring Season/Scoreboards/Week 3 (2)",VOD
30/01/2022,"KRLCK 2022 Spring, LCK 2022 Spring","12.2, Patch 12.2",Loss,Red,"DWG KIA, DWG KIAlogo std.png","Twisted Fate, Corki, Diana, Syndra, Akali","Jinx, Thresh, Renekton, Tryndamere, Gwen","Jayce, Xin Zhao, Ryze, Jhin, Karma","Graves, Jarvan IV, Viktor, Caitlyn, Lux","Zeus,Oner,Faker,Gumayusi,Keria","SB, LCK/2022 Season/Spring Season/Scoreboards/Week 3 (2)",VOD
9/02/2022,"KRLCK 2022 Spring, LCK 2022 Spring","12.2, Patch 12.2",Win,Red,"Hanwha Life Esports, Hanwha Life Esportslogo std.png","Zeri, Corki, Yuumi, Syndra, Akali","Tryndamere, Twisted Fate, Jinx, LeBlanc, Azir","Jayce, Xin Zhao, Viktor, Jhin, Tahm Kench","Gwen, Jarvan IV, Orianna, Caitlyn, Karma","Zeus,Oner,Faker,Gumayusi,Keria","SB, LCK/2022 Season/Spring Season/Scoreboards/Week 4",VOD
9/02/2022,"KRLCK 2022 Spring, LCK 2022 Spring","12.2, Patch 12.2",Win,Blue,"Hanwha Life Esports, Hanwha Life Esportslogo std.png","Renekton, Zeri, Xin Zhao, Viktor, Akali","Twisted Fate, Corki, Caitlyn, LeBlanc, Azir","Jayce, Lee Sin, Zoe, Jinx, Tahm Kench","Tryndamere, Jarvan IV, Syndra, Aphelios, Karma","Zeus,Oner,Faker,Gumayusi,Keria","SB, LCK/2022 Season/Spring Season/Scoreboards/Week 4",VOD
9/02/2022,"KRLCK 2022 Spring, LCK 2022 Spring","12.2, Patch 12.2",Loss,Blue,"Hanwha Life Esports, Hanwha Life Esportslogo std.png","Renekton, Xin Zhao, Akali, Janna, Graves","Twisted Fate, Corki, Caitlyn, LeBlanc, Azir","Gwen, Lee Sin, Ryze, Aphelios, Karma","Jax, Jarvan IV, Viktor, Zeri, Yuumi","Zeus,Oner,Faker,Gumayusi,Keria","SB, LCK/2022 Season/Spring Season/Scoreboards/Week 4",VOD
12/02/2022,"KRLCK 2022 Spring, LCK 2022 Spring","12.2, Patch 12.2",Win,Blue,"Gen.G, Gen.Glogo std.png","Akali, Aphelios, Corki, Tryndamere, Yone","Twisted Fate, Caitlyn, Karma, Jayce, Ryze","Gnar, Xin Zhao, Azir, Zeri, Lulu","Yasuo, Jarvan IV, Viktor, Lucian, Yuumi","Zeus,Oner,Faker,Gumayusi,Keria","SB, LCK/2022 Season/Spring Season/Scoreboards/Week 4 (2)",VOD
12/02/2022,"KRLCK 2022 Spring, LCK 2022 Spring","12.2, Patch 12.2",Win,Blue,"Gen.G, Gen.Glogo std.png","Akali, Xin Zhao, Aphelios, Yone, LeBlanc","Twisted Fate, Caitlyn, Karma, Poppy, Jayce","Gragas, Viego, Corki, Ezreal, Yuumi","Tryndamere, Lee Sin, Syndra, Zeri, Leona","Zeus,Oner,Faker,Gumayusi,Keria","SB, LCK/2022 Season/Spring Season/Scoreboards/Week 4 (2)",VOD
18/02/2022,"KRLCK 2022 Spring, LCK 2022 Spring","12.3, Patch 12.3",Win,Red,"KT Rolster, KT Rolsterlogo std.png","Twisted Fate, Akali, Zeri, LeBlanc, Tryndamere","Karma, Caitlyn, Ryze, Jayce, Graves","Jax, Xin Zhao, Ahri, Aphelios, Thresh","Gwen, Lee Sin, Orianna, Jinx, Leona","Zeus,Oner,Faker,Gumayusi,Keria","SB, LCK/2022 Season/Spring Season/Scoreboards/Week 5 (2)",VOD
18/02/2022,"KRLCK 2022 Spring, LCK 2022 Spring","12.3, Patch 12.3",Win,Red,"KT Rolster, KT Rolsterlogo std.png","Twisted Fate, Jarvan IV, Akali, Tryndamere, Poppy","Karma, Xin Zhao, Zeri, Tahm Kench, Jayce","Graves, Lee Sin, LeBlanc, Caitlyn, Morgana","Gragas, Rek'Sai, Ryze, Jinx, Leona","Zeus,Oner,Faker,Gumayusi,Keria","SB, LCK/2022 Season/Spring Season/Scoreboards/Week 5 (2)",VOD
20/02/2022,"KRLCK 2022 Spring, LCK 2022 Spring","12.3, Patch 12.3",Win,Blue,"Nongshim RedForce, Nongshim RedForcelogo std.png","Azir, Jayce, Sylas, Akali, Vex","Zeri, Caitlyn, Twisted Fate, Thresh, Gwen","Gnar, Lee Sin, LeBlanc, Aphelios, Yuumi","Irelia, Xin Zhao, Zoe, Jinx, Leona","Zeus,Oner,Faker,Gumayusi,Keria","SB, LCK/2022 Season/Spring Season/Scoreboards/Week 5 (2)",VOD
20/02/2022,"KRLCK 2022 Spring, LCK 2022 Spring","12.3, Patch 12.3",Loss,Red,"Nongshim RedForce, Nongshim RedForcelogo std.png","Twisted Fate, Zeri, Yuumi, Aphelios, Jhin","Karma, Caitlyn, Ryze, Thresh, Corki","Jayce, Poppy, Ahri, Jinx, Leona","Gragas, Lee Sin, Azir, Tristana, Nautilus","Zeus,Oner,Faker,Gumayusi,Keria","SB, LCK/2022 Season/Spring Season/Scoreboards/Week 5 (2)",VOD
20/02/2022,"KRLCK 2022 Spring, LCK 2022 Spring","12.3, Patch 12.3",Win,Red,"Nongshim RedForce, Nongshim RedForcelogo std.png","Twisted Fate, Graves, Zeri, Tahm Kench, Jarvan IV","Karma, Caitlyn, Lee Sin, Corki, Viktor","Gragas, Xin Zhao, Ahri, Aphelios, Thresh","Jayce, Hecarim, Ryze, Jinx, Leona","Zeus,Oner,Faker,Gumayusi,Keria","SB, LCK/2022 Season/Spring Season/Scoreboards/Week 5 (2)",VOD
23/02/2022,"KRLCK 2022 Spring, LCK 2022 Spring","12.3, Patch 12.3",Win,Red,"DWG KIA, DWG KIAlogo std.png","Twisted Fate, Zeri, Ryze, LeBlanc, Jayce","Ahri, Caitlyn, Aphelios, Azir, Gragas","Kennen, Xin Zhao, Viktor, Jinx, Tahm Kench","Gwen, Lee Sin, Akali, Ezreal, Karma","Zeus,Oner,Faker,Gumayusi,Keria","SB, LCK/2022 Season/Spring Season/Scoreboards/Week 6",VOD
23/02/2022,"KRLCK 2022 Spring, LCK 2022 Spring","12.3, Patch 12.3",Win,Blue,"DWG KIA, DWG KIAlogo std.png","Jarvan IV, Karma, Ryze, Hecarim, Jayce","Zeri, Twisted Fate, Lee Sin, LeBlanc, Gragas","Gnar, Xin Zhao, Azir, Caitlyn, Lux","Gwen, Viego, Ahri, Jinx, Leona","Zeus,Oner,Faker,Gumayusi,Keria","SB, LCK/2022 Season/Spring Season/Scoreboards/Week 6",VOD
26/02/2022,"KRLCK 2022 Spring, LCK 2022 Spring","12.3, Patch 12.3",Win,Red,"Hanwha Life Esports, Hanwha Life Esportslogo std.png","Ryze, Zeri, Lee Sin, Gwen, Leona","Twisted Fate, Caitlyn, Karma, Jayce, Gnar","Irelia, Hecarim, Ahri, Aphelios, Nautilus","Graves, Xin Zhao, Akali, Jinx, Tahm Kench","Zeus,Oner,Faker,Gumayusi,Keria","SB, LCK/2022 Season/Spring Season/Scoreboards/Week 6 (2)",VOD
26/02/2022,"KRLCK 2022 Spring, LCK 2022 Spring","12.3, Patch 12.3",Win,Red,"Hanwha Life Esports, Hanwha Life Esportslogo std.png","Akali, Zeri, Yuumi, Jayce, Leona","Twisted Fate, Caitlyn, Karma, Tahm Kench, Nautilus","Gnar, Lee Sin, LeBlanc, Jinx, Thresh","Gwen, Viego, Ryze, Aphelios, Blitzcrank","Zeus,Oner,Faker,Gumayusi,Keria","SB, LCK/2022 Season/Spring Season/Scoreboards/Week 6 (2)",VOD
3/03/2022,"KRLCK 2022 Spring, LCK 2022 Spring","12.4, Patch 12.4",Win,Red,"Gen.G, Gen.Glogo std.png","Hecarim, Zeri, Twisted Fate, Ziggs, Syndra","Caitlyn, Ahri, Jinx, Xin Zhao, Thresh","Jayce, Diana, Ryze, Aphelios, Zilean","Gwen, Lee Sin, Yone, Viktor, Tahm Kench","Zeus,Oner,Faker,Gumayusi,Keria","SB, LCK/2022 Season/Spring Season/Scoreboards/Week 7",VOD
3/03/2022,"KRLCK 2022 Spring, LCK 2022 Spring","12.4, Patch 12.4",Win,Red,"Gen.G, Gen.Glogo std.png","Hecarim, Ryze, Twisted Fate, Tryndamere, Yone","Caitlyn, Zeri, Ahri, Vex, Thresh","Jayce, Xin Zhao, LeBlanc, Jinx, Nautilus","Renekton, Lee Sin, Corki, Ziggs, Leona","Zeus,Oner,Faker,Gumayusi,Keria","SB, LCK/2022 Season/Spring Season/Scoreboards/Week 7",VOD
6/03/2022,"KRLCK 2022 Spring, LCK 2022 Spring","12.4, Patch 12.4",Win,Red,"KT Rolster, KT Rolsterlogo std.png","Ryze, Zeri, Akali, Jayce, Tryndamere","Karma, Hecarim, Twisted Fate, Tahm Kench, Kennen","Gwen, Lee Sin, LeBlanc, Jinx, Thresh","Gnar, Rek'Sai, Ahri, Kai'Sa, Nautilus","Zeus,Oner,Faker,Gumayusi,Keria","SB, LCK/2022 Season/Spring Season/Scoreboards/Week 7 (2)",VOD
6/03/2022,"KRLCK 2022 Spring, LCK 2022 Spring","12.4, Patch 12.4",Win,Blue,"KT Rolster, KT Rolsterlogo std.png","Akali, Ryze, Leona, Tryndamere, Renekton","Zeri, Hecarim, Twisted Fate, Tahm Kench, Jayce","Kennen, Lee Sin, LeBlanc, Jinx, Alistar","Gwen, Rek'Sai, Ahri, Kai'Sa, Nautilus","Zeus,Oner,Faker,Gumayusi,Keria","SB, LCK/2022 Season/Spring Season/Scoreboards/Week 7 (2)",VOD
11/03/2022,"KRLCK 2022 Spring, LCK 2022 Spring","12.4, Patch 12.4",Win,Red,"Kwangdong Freecs, Kwangdong Freecslogo std.png","Volibear, Zeri, Ryze, Malphite, Rakan","Caitlyn, Hecarim, Twisted Fate, Ahri, Renata Glasc","Jayce, Lee Sin, Kai'Sa, Jinx, Nautilus","Ornn, Xin Zhao, LeBlanc, Aphelios, Leona","Zeus,Oner,Faker,Gumayusi,Keria","SB, LCK/2022 Season/Spring Season/Scoreboards/Week 8 (2)",VOD
11/03/2022,"KRLCK 2022 Spring, LCK 2022 Spring","12.4, Patch 12.4",Loss,Red,"Kwangdong Freecs, Kwangdong Freecslogo std.png","Volibear, Zeri, Nautilus, Akshan, Lee Sin","Caitlyn, Twisted Fate, Hecarim, LeBlanc, Viego","Jayce, Jarvan IV, Galio, Jinx, Renata Glasc","Malphite, Xin Zhao, Ryze, Aphelios, Leona","Zeus,Oner,Faker,Gumayusi,Keria","SB, LCK/2022 Season/Spring Season/Scoreboards/Week 8 (2)",VOD
11/03/2022,"KRLCK 2022 Spring, LCK 2022 Spring","12.4, Patch 12.4",Win,Red,"Kwangdong Freecs, Kwangdong Freecslogo std.png","Volibear, Zeri, Nautilus, Rakan, Akshan","Caitlyn, Hecarim, Twisted Fate, LeBlanc, Renata Glasc","Jayce, Lee Sin, Ahri, Jinx, Tahm Kench","Gragas, Xin Zhao, Ryze, Aphelios, Leona","Zeus,Oner,Faker,Gumayusi,Keria","SB, LCK/2022 Season/Spring Season/Scoreboards/Week 8 (2)",VOD
13/03/2022,"KRLCK 2022 Spring, LCK 2022 Spring","12.4, Patch 12.4",Win,Red,"Fredit BRION, Fredit BRIONlogo std.png","Zoe, Zeri, Ryze, Akali, Kennen","Twisted Fate, Caitlyn, Jayce, Karma, Aphelios","Tryndamere, Hecarim, Ahri, Samira, Zac","Graves, Xin Zhao, Vex, Jinx, Nautilus","Zeus,Oner,Faker,Gumayusi,Keria","SB, LCK/2022 Season/Spring Season/Scoreboards/Week 8 (2)",VOD
13/03/2022,"KRLCK 2022 Spring, LCK 2022 Spring","12.4, Patch 12.4",Win,Blue,"Fredit BRION, Fredit BRIONlogo std.png","Zoe, Ryze, Jinx, Vex, Sylas","Twisted Fate, Caitlyn, Jayce, Alistar, Tahm Kench","Kennen, Hecarim, Ahri, Zeri, Renata Glasc","Gangplank, Xin Zhao, Galio, Samira, Nautilus","Zeus,Oner,Faker,Gumayusi,Keria","SB, LCK/2022 Season/Spring Season/Scoreboards/Week 8 (2)",VOD
18/03/2022,"KRLCK 2022 Spring, LCK 2022 Spring","12.5, Patch 12.5",Win,Blue,"Liiv SANDBOX, Liiv SANDBOXlogo std.png","Gragas, Hecarim, Irelia, Aphelios, Jinx","Twisted Fate, Caitlyn, Zeri, Xayah, Kai'Sa","Jayce, Lee Sin, LeBlanc, Vayne, Nautilus","Tryndamere, Viego, Ahri, Samira, Renata Glasc","Zeus,Oner,Faker,Gumayusi,Keria","SB, LCK/2022 Season/Spring Season/Scoreboards/Week 9 (2)",VOD
18/03/2022,"KRLCK 2022 Spring, LCK 2022 Spring","12.5, Patch 12.5",Win,Red,"Liiv SANDBOX, Liiv SANDBOXlogo std.png","Gragas, Zeri, Hecarim, Renata Glasc, Aphelios","Twisted Fate, Caitlyn, Karma, Jinx, Kai'Sa","Jayce, Lee Sin, LeBlanc, Xayah, Nautilus","Tryndamere, Volibear, Ahri, Jhin, Yuumi","Zeus,Oner,Faker,Gumayusi,Keria","SB, LCK/2022 Season/Spring Season/Scoreboards/Week 9 (2)",VOD
18/03/2022,"KRLCK 2022 Spring, LCK 2022 Spring","12.5, Patch 12.5",Loss,Blue,"Liiv SANDBOX, Liiv SANDBOXlogo std.png","Irelia, Akali, Nautilus, Xayah, Rakan","Twisted Fate, Caitlyn, Zeri, Vex, Ryze","Tryndamere, Hecarim, Kai'Sa, Jinx, Seraphine","Gragas, Lee Sin, Ahri, Aphelios, Renata Glasc","Zeus,Oner,Faker,Gumayusi,Keria","SB, LCK/2022 Season/Spring Season/Scoreboards/Week 9 (2)",VOD
20/03/2022,"KRLCK 2022 Spring, LCK 2022 Spring","12.5, Patch 12.5",Win,Red,"DRX, DRXlogo std.png","Zeri, Hecarim, Jinx, Akali, Volibear","Twisted Fate, Lee Sin, Jayce, Jhin, Tryndamere","Irelia, Viego, Veigar, Varus, Nautilus","Gnar, Xin Zhao, Ryze, Caitlyn, Lux","Zeus,Oner,Faker,Gumayusi,Keria","SB, LCK/2022 Season/Spring Season/Scoreboards/Week 9 (2)",VOD
20/03/2022,"KRLCK 2022 Spring, LCK 2022 Spring","12.5, Patch 12.5",Win,Blue,"DRX, DRXlogo std.png","Akali, Hecarim, Ryze, Tryndamere, Jinx","Zeri, Lee Sin, Twisted Fate, LeBlanc, Kai'Sa","Jayce, Viego, Vex, Xayah, Nautilus","Sion, Volibear, Ahri, Aphelios, Leona","Zeus,Oner,Faker,Gumayusi,Keria","SB, LCK/2022 Season/Spring Season/Scoreboards/Week 9 (2)",VOD
26/03/2022,"KRLCK 2022 Spring Playoffs, LCK 2022 Spring Playoffs","12.5, Patch 12.5",Win,Red,"Kwangdong Freecs, Kwangdong Freecslogo std.png","Zeri, Twisted Fate, Ryze, Xin Zhao, Nocturne","Caitlyn, Jayce, Tryndamere, Miss Fortune, Renekton","Kennen, Lee Sin, Vex, Jinx, Nautilus","Akali, Volibear, LeBlanc, Xayah, Rakan","Zeus,Oner,Faker,Gumayusi,Keria","SB, LCK/2022 Season/Spring Playoffs/Scoreboards",VOD
26/03/2022,"KRLCK 2022 Spring Playoffs, LCK 2022 Spring Playoffs","12.5, Patch 12.5",Win,Red,"Kwangdong Freecs, Kwangdong Freecslogo std.png","Zeri, Twisted Fate, Ryze, Malphite, Gragas","Caitlyn, Ahri, Corki, Xayah, Viego","Jayce, Nocturne, Vex, Jinx, Nautilus","Ornn, Lee Sin, LeBlanc, Miss Fortune, Leona","Zeus,Oner,Faker,Gumayusi,Keria","SB, LCK/2022 Season/Spring Playoffs/Scoreboards",VOD
26/03/2022,"KRLCK 2022 Spring Playoffs, LCK 2022 Spring Playoffs","12.5, Patch 12.5",Win,Blue,"Kwangdong Freecs, Kwangdong Freecslogo std.png","Nautilus, Ryze, LeBlanc, Vex, Aphelios","Zeri, Caitlyn, Twisted Fate, Varus, Miss Fortune","Jayce, Lee Sin, Ahri, Xayah, Tahm Kench","Gragas, Xin Zhao, Viktor, Jinx, Leona","Zeus,Oner,Faker,Gumayusi,Keria","SB, LCK/2022 Season/Spring Playoffs/Scoreboards",VOD
2/04/2022,"KRLCK 2022 Spring Playoffs, LCK 2022 Spring Playoffs","12.5, Patch 12.5",Win,Red,"Gen.G, Gen.Glogo std.png","Zeri, Twisted Fate, Hecarim, Malphite, Camille","Caitlyn, Jayce, Karma, Tryndamere, Nautilus","Kennen, Viego, Ahri, Jinx, Thresh","Akshan, Lee Sin, Ryze, Xayah, Yuumi","Zeus,Oner,Faker,Gumayusi,Keria","SB, LCK/2022 Season/Spring Playoffs/Scoreboards",VOD
2/04/2022,"KRLCK 2022 Spring Playoffs, LCK 2022 Spring Playoffs","12.5, Patch 12.5",Win,Blue,"Gen.G, Gen.Glogo std.png","Hecarim, Ryze, Karma, Malphite, Rakan","Zeri, Caitlyn, Twisted Fate, Nautilus, Zilean","Jayce, Viego, Ahri, Jinx, Tahm Kench","Camille, Lee Sin, LeBlanc, Xayah, Yuumi","Zeus,Oner,Faker,Gumayusi,Keria","SB, LCK/2022 Season/Spring Playoffs/Scoreboards",VOD
2/04/2022,"KRLCK 2022 Spring Playoffs, LCK 2022 Spring Playoffs","12.5, Patch 12.5",Loss,Red,"Gen.G, Gen.Glogo std.png","Zeri, Karma, Twisted Fate, Rakan, Renata Glasc","Jayce, Caitlyn, Hecarim, Renekton, Kennen","Lucian, Diana, Ryze, Jinx, Nautilus","Akali, Lee Sin, Ahri, Xayah, Alistar","Zeus,Oner,Faker,Gumayusi,Keria","SB, LCK/2022 Season/Spring Playoffs/Scoreboards",VOD
2/04/2022,"KRLCK 2022 Spring Playoffs, LCK 2022 Spring Playoffs","12.5, Patch 12.5",Win,Red,"Gen.G, Gen.Glogo std.png","Zeri, Twisted Fate, Hecarim, Corki, Galio","Lee Sin, Jayce, Ahri, Viego, Tryndamere","Camille, Nocturne, Ryze, Caitlyn, Lux","Ornn, Volibear, Viktor, Ezreal, Karma","Zeus,Oner,Faker,Gumayusi,Keria","SB, LCK/2022 Season/Spring Playoffs/Scoreboards",VOD
10/05/2022,"INTMSI 2022, MSI 2022","12.8, Patch 12.8",Win,Blue,"Saigon Buffalo, Saigon Buffalologo std.png","Leona, Nautilus, Ahri, Rakan, Rell","Jayce, Caitlyn, LeBlanc, Viego, Lee Sin","Gwen, Vi, Twisted Fate, Lucian, Nami","Kennen, Wukong, Sylas, Tristana, Alistar","Zeus,Oner,Faker,Gumayusi,Keria","SB, 2022 Mid-Season Invitational/Scoreboards",
11/05/2022,"INTMSI 2022, MSI 2022","12.8, Patch 12.8",Win,Red,"Team Aze, Team Azelogo std.png","Nautilus, Lucian, Leona, Jax, Gangplank","Karma, Caitlyn, Twisted Fate, Tristana, Draven","Gwen, Kindred, Ahri, Senna, Wukong","Jayce, Diana, Vex, Zeri, Alistar","Zeus,Oner,Faker,Gumayusi,Keria","SB, 2022 Mid-Season Invitational/Scoreboards",
19/06/2022,"KRLCK 2022 Summer, LCK 2022 Summer","12.10, Patch 12.10",Win,Red,"KT Rolster, KT Rolsterlogo std.png","Lucian, Taliyah, Gwen, Kalista, Ezreal","Renata Glasc, Senna, Gangplank, Tahm Kench, Jinx","Gnar, Viego, Corki, Xayah, Braum","Sejuani, Wukong, Ahri, Kai'Sa, Nautilus","Zeus,Oner,Faker,Gumayusi,Keria","SB, LCK/2022 Season/Summer Season/Scoreboards/Week 1 (2)",VOD
19/06/2022,"KRLCK 2022 Summer, LCK 2022 Summer","12.10, Patch 12.10",Win,Blue,"KT Rolster, KT Rolsterlogo std.png","Taliyah, Kayle, Sejuani, Nautilus, Ezreal","Gwen, Lucian, Senna, Renata Glasc, Jhin","Gangplank, Viego, Corki, Jinx, Tahm Kench","Gnar, Wukong, Ahri, Kalista, Jarvan IV","Zeus,Oner,Faker,Gumayusi,Keria","SB, LCK/2022 Season/Summer Season/Scoreboards/Week 1 (2)",VOD
19/06/2022,"KRLCK 2022 Summer, LCK 2022 Summer","12.10, Patch 12.10",Loss,Red,"KT Rolster, KT Rolsterlogo std.png","Lucian, Taliyah, Gwen, Kayle, Gangplank","Renata Glasc, Viego, Senna, Nautilus, Neeko","Gnar, Diana, Kassadin, Kalista, Camille","Sejuani, Wukong, Azir, Ezreal, Tahm Kench","Zeus,Oner,Faker,Gumayusi,Keria","SB, LCK/2022 Season/Summer Season/Scoreboards/Week 1 (2)",VOD
23/06/2022,"KRLCK 2022 Summer, LCK 2022 Summer","12.11, Patch 12.11",Win,Red,"Liiv SANDBOX, Liiv SANDBOXlogo std.png","Lucian, Zeri, Wukong, Gnar, Gwen","Corki, Gangplank, Gragas, Azir, Swain","Jayce, Lee Sin, Lissandra, Senna, Tahm Kench","Fiora, Vi, Ahri, Ezreal, Renata Glasc","Zeus,Oner,Faker,Gumayusi,Keria","SB, LCK/2022 Season/Summer Season/Scoreboards/Week 2",VOD
23/06/2022,"KRLCK 2022 Summer, LCK 2022 Summer","12.11, Patch 12.11",Win,Blue,"Liiv SANDBOX, Liiv SANDBOXlogo std.png","Vi, Ahri, Akali, Gnar, Aphelios","Corki, Gangplank, Lucian, Trundle, LeBlanc","Gragas, Viego, Swain, Zeri, Renata Glasc","Gwen, Wukong, Azir, Kai'Sa, Nautilus","Zeus,Oner,Faker,Gumayusi,Keria","SB, LCK/2022 Season/Summer Season/Scoreboards/Week 2",VOD
25/06/2022,"KRLCK 2022 Summer, LCK 2022 Summer","12.11, Patch 12.11",Win,Red,"DWG KIA, DWG KIAlogo std.png","Lucian, Corki, Wukong, Poppy, Gwen","Gangplank, Tahm Kench, Zeri, Kai'Sa, Nautilus","Camille, Lee Sin, Galio, Xayah, Pyke","Mordekaiser, Trundle, Twisted Fate, Ezreal, Karma","Zeus,Oner,Faker,Gumayusi,Keria","SB, LCK/2022 Season/Summer Season/Scoreboards/Week 2 (2)",VOD
